"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
2016,"TEXAS","TX","CAMERON",48061,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",59402,92079,20220315,"TOTAL"
2016,"TEXAS","TX","CAMERON",48061,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",29472,92079,20220315,"TOTAL"
2016,"TEXAS","TX","CAMERON",48061,"US PRESIDENT","OTHER","OTHER",3205,92079,20220315,"TOTAL"
2016,"TEXAS","TX","CAMP",48063,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1260,4542,20220315,"TOTAL"
2016,"TEXAS","TX","CAMP",48063,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3201,4542,20220315,"TOTAL"
2016,"TEXAS","TX","CAMP",48063,"US PRESIDENT","OTHER","OTHER",81,4542,20220315,"TOTAL"
2016,"TEXAS","TX","CARSON",48065,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",249,2964,20220315,"TOTAL"
2016,"TEXAS","TX","CARSON",48065,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2620,2964,20220315,"TOTAL"
2016,"TEXAS","TX","CARSON",48065,"US PRESIDENT","OTHER","OTHER",95,2964,20220315,"TOTAL"
2016,"TEXAS","TX","CASS",48067,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2391,12344,20220315,"TOTAL"
2016,"TEXAS","TX","CASS",48067,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",9726,12344,20220315,"TOTAL"
2016,"TEXAS","TX","CASS",48067,"US PRESIDENT","OTHER","OTHER",227,12344,20220315,"TOTAL"
2016,"TEXAS","TX","CASTRO",48069,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",526,1997,20220315,"TOTAL"
2016,"TEXAS","TX","CASTRO",48069,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1414,1997,20220315,"TOTAL"
2016,"TEXAS","TX","CASTRO",48069,"US PRESIDENT","OTHER","OTHER",57,1997,20220315,"TOTAL"
2016,"TEXAS","TX","CHAMBERS",48071,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2948,16786,20220315,"TOTAL"
2016,"TEXAS","TX","CHAMBERS",48071,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",13339,16786,20220315,"TOTAL"
2016,"TEXAS","TX","CHAMBERS",48071,"US PRESIDENT","OTHER","OTHER",499,16786,20220315,"TOTAL"
2016,"TEXAS","TX","CHEROKEE",48073,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3469,16790,20220315,"TOTAL"
2016,"TEXAS","TX","CHEROKEE",48073,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",12919,16790,20220315,"TOTAL"
2016,"TEXAS","TX","CHEROKEE",48073,"US PRESIDENT","OTHER","OTHER",402,16790,20220315,"TOTAL"
2016,"TEXAS","TX","CHILDRESS",48075,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",253,2084,20220315,"TOTAL"
2016,"TEXAS","TX","CHILDRESS",48075,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1802,2084,20220315,"TOTAL"
2016,"TEXAS","TX","CHILDRESS",48075,"US PRESIDENT","OTHER","OTHER",29,2084,20220315,"TOTAL"
2016,"TEXAS","TX","CLAY",48077,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",536,5018,20220315,"TOTAL"
2016,"TEXAS","TX","CLAY",48077,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4377,5018,20220315,"TOTAL"
2016,"TEXAS","TX","CLAY",48077,"US PRESIDENT","OTHER","OTHER",105,5018,20220315,"TOTAL"
2016,"TEXAS","TX","COCHRAN",48079,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",190,901,20220315,"TOTAL"
2016,"TEXAS","TX","COCHRAN",48079,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",679,901,20220315,"TOTAL"
2016,"TEXAS","TX","COCHRAN",48079,"US PRESIDENT","OTHER","OTHER",32,901,20220315,"TOTAL"
2016,"TEXAS","TX","COKE",48081,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",140,1423,20220315,"TOTAL"
2016,"TEXAS","TX","COKE",48081,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1265,1423,20220315,"TOTAL"
2016,"TEXAS","TX","COKE",48081,"US PRESIDENT","OTHER","OTHER",18,1423,20220315,"TOTAL"
2016,"TEXAS","TX","COLEMAN",48083,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",388,3643,20220315,"TOTAL"
2016,"TEXAS","TX","COLEMAN",48083,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3177,3643,20220315,"TOTAL"
2016,"TEXAS","TX","COLEMAN",48083,"US PRESIDENT","OTHER","OTHER",78,3643,20220315,"TOTAL"
2016,"TEXAS","TX","COLLIN",48085,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",140624,361419,20220315,"TOTAL"
2016,"TEXAS","TX","COLLIN",48085,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",201014,361419,20220315,"TOTAL"
2016,"TEXAS","TX","COLLIN",48085,"US PRESIDENT","OTHER","OTHER",19781,361419,20220315,"TOTAL"
2016,"TEXAS","TX","COLLINGSWORTH",48087,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",145,1156,20220315,"TOTAL"
2016,"TEXAS","TX","COLLINGSWORTH",48087,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",983,1156,20220315,"TOTAL"
2016,"TEXAS","TX","COLLINGSWORTH",48087,"US PRESIDENT","OTHER","OTHER",28,1156,20220315,"TOTAL"
2016,"TEXAS","TX","COLORADO",48089,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1987,8513,20220315,"TOTAL"
2016,"TEXAS","TX","COLORADO",48089,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6325,8513,20220315,"TOTAL"
2016,"TEXAS","TX","COLORADO",48089,"US PRESIDENT","OTHER","OTHER",201,8513,20220315,"TOTAL"
2016,"TEXAS","TX","COMAL",48091,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",14238,62178,20220315,"TOTAL"
2016,"TEXAS","TX","COMAL",48091,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",45136,62178,20220315,"TOTAL"
2016,"TEXAS","TX","COMAL",48091,"US PRESIDENT","OTHER","OTHER",2804,62178,20220315,"TOTAL"
2016,"TEXAS","TX","COMANCHE",48093,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",789,5237,20220315,"TOTAL"
2016,"TEXAS","TX","COMANCHE",48093,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4333,5237,20220315,"TOTAL"
2016,"TEXAS","TX","COMANCHE",48093,"US PRESIDENT","OTHER","OTHER",115,5237,20220315,"TOTAL"
2016,"TEXAS","TX","CONCHO",48095,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",148,1068,20220315,"TOTAL"
2016,"TEXAS","TX","CONCHO",48095,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",885,1068,20220315,"TOTAL"
2016,"TEXAS","TX","CONCHO",48095,"US PRESIDENT","OTHER","OTHER",35,1068,20220315,"TOTAL"
2016,"TEXAS","TX","COOKE",48097,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2352,15955,20220315,"TOTAL"
2016,"TEXAS","TX","COOKE",48097,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",13181,15955,20220315,"TOTAL"
2016,"TEXAS","TX","COOKE",48097,"US PRESIDENT","OTHER","OTHER",422,15955,20220315,"TOTAL"
2016,"TEXAS","TX","CORYELL",48099,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",5064,18253,20220315,"TOTAL"
2016,"TEXAS","TX","CORYELL",48099,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",12225,18253,20220315,"TOTAL"
2016,"TEXAS","TX","CORYELL",48099,"US PRESIDENT","OTHER","OTHER",964,18253,20220315,"TOTAL"
2016,"TEXAS","TX","COTTLE",48101,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",92,612,20220315,"TOTAL"
2016,"TEXAS","TX","COTTLE",48101,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",506,612,20220315,"TOTAL"
2016,"TEXAS","TX","COTTLE",48101,"US PRESIDENT","OTHER","OTHER",14,612,20220315,"TOTAL"
2016,"TEXAS","TX","CRANE",48103,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",299,1384,20220315,"TOTAL"
2016,"TEXAS","TX","CRANE",48103,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1049,1384,20220315,"TOTAL"
2016,"TEXAS","TX","CRANE",48103,"US PRESIDENT","OTHER","OTHER",36,1384,20220315,"TOTAL"
2016,"TEXAS","TX","CROCKETT",48105,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",372,1395,20220315,"TOTAL"
2016,"TEXAS","TX","CROCKETT",48105,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",980,1395,20220315,"TOTAL"
2016,"TEXAS","TX","CROCKETT",48105,"US PRESIDENT","OTHER","OTHER",43,1395,20220315,"TOTAL"
2016,"TEXAS","TX","CROSBY",48107,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",468,1728,20220315,"TOTAL"
2016,"TEXAS","TX","CROSBY",48107,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1181,1728,20220315,"TOTAL"
2016,"TEXAS","TX","CROSBY",48107,"US PRESIDENT","OTHER","OTHER",79,1728,20220315,"TOTAL"
2016,"TEXAS","TX","CULBERSON",48109,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",454,767,20220315,"TOTAL"
2016,"TEXAS","TX","CULBERSON",48109,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",280,767,20220315,"TOTAL"
2016,"TEXAS","TX","CULBERSON",48109,"US PRESIDENT","OTHER","OTHER",33,767,20220315,"TOTAL"
2016,"TEXAS","TX","DALLAM",48111,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",222,1544,20220315,"TOTAL"
2016,"TEXAS","TX","DALLAM",48111,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1261,1544,20220315,"TOTAL"
2016,"TEXAS","TX","DALLAM",48111,"US PRESIDENT","OTHER","OTHER",61,1544,20220315,"TOTAL"
2016,"TEXAS","TX","DALLAS",48113,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",461080,758973,20220315,"TOTAL"
2016,"TEXAS","TX","DALLAS",48113,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",262945,758973,20220315,"TOTAL"
2016,"TEXAS","TX","DALLAS",48113,"US PRESIDENT","OTHER","OTHER",34948,758973,20220315,"TOTAL"
2016,"TEXAS","TX","DAWSON",48115,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",835,3563,20220315,"TOTAL"
2016,"TEXAS","TX","DAWSON",48115,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2636,3563,20220315,"TOTAL"
2016,"TEXAS","TX","DAWSON",48115,"US PRESIDENT","OTHER","OTHER",92,3563,20220315,"TOTAL"
2016,"TEXAS","TX","DEAF SMITH",48117,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1185,4216,20220315,"TOTAL"
2016,"TEXAS","TX","DEAF SMITH",48117,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2911,4216,20220315,"TOTAL"
2016,"TEXAS","TX","DEAF SMITH",48117,"US PRESIDENT","OTHER","OTHER",120,4216,20220315,"TOTAL"
2016,"TEXAS","TX","DELTA",48119,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",400,2281,20220315,"TOTAL"
2016,"TEXAS","TX","DELTA",48119,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1836,2281,20220315,"TOTAL"
2016,"TEXAS","TX","DELTA",48119,"US PRESIDENT","OTHER","OTHER",45,2281,20220315,"TOTAL"
2016,"TEXAS","TX","DENTON",48121,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",110890,298645,20220315,"TOTAL"
2016,"TEXAS","TX","DENTON",48121,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",170603,298645,20220315,"TOTAL"
2016,"TEXAS","TX","DENTON",48121,"US PRESIDENT","OTHER","OTHER",17152,298645,20220315,"TOTAL"
2016,"TEXAS","TX","DEWITT",48123,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1163,6844,20220315,"TOTAL"
2016,"TEXAS","TX","DEWITT",48123,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5519,6844,20220315,"TOTAL"
2016,"TEXAS","TX","DEWITT",48123,"US PRESIDENT","OTHER","OTHER",162,6844,20220315,"TOTAL"
2016,"TEXAS","TX","DICKENS",48125,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",128,909,20220315,"TOTAL"
2016,"TEXAS","TX","DICKENS",48125,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",755,909,20220315,"TOTAL"
2016,"TEXAS","TX","DICKENS",48125,"US PRESIDENT","OTHER","OTHER",26,909,20220315,"TOTAL"
2016,"TEXAS","TX","DIMMIT",48127,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2173,3225,20220315,"TOTAL"
2016,"TEXAS","TX","DIMMIT",48127,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",974,3225,20220315,"TOTAL"
2016,"TEXAS","TX","DIMMIT",48127,"US PRESIDENT","OTHER","OTHER",78,3225,20220315,"TOTAL"
2016,"TEXAS","TX","DONLEY",48129,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",191,1465,20220315,"TOTAL"
2016,"TEXAS","TX","DONLEY",48129,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1225,1465,20220315,"TOTAL"
2016,"TEXAS","TX","DONLEY",48129,"US PRESIDENT","OTHER","OTHER",49,1465,20220315,"TOTAL"
2016,"TEXAS","TX","DUVAL",48131,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2783,4168,20220315,"TOTAL"
2016,"TEXAS","TX","DUVAL",48131,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1316,4168,20220315,"TOTAL"
2016,"TEXAS","TX","DUVAL",48131,"US PRESIDENT","OTHER","OTHER",69,4168,20220315,"TOTAL"
2016,"TEXAS","TX","EASTLAND",48133,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",776,6963,20220315,"TOTAL"
2016,"TEXAS","TX","EASTLAND",48133,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6011,6963,20220315,"TOTAL"
2016,"TEXAS","TX","EASTLAND",48133,"US PRESIDENT","OTHER","OTHER",176,6963,20220315,"TOTAL"
2016,"TEXAS","TX","ECTOR",48135,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",10249,36530,20220315,"TOTAL"
2016,"TEXAS","TX","ECTOR",48135,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",25020,36530,20220315,"TOTAL"
2016,"TEXAS","TX","ECTOR",48135,"US PRESIDENT","OTHER","OTHER",1261,36530,20220315,"TOTAL"
2016,"TEXAS","TX","EDWARDS",48137,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",303,1073,20220315,"TOTAL"
2016,"TEXAS","TX","EDWARDS",48137,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",746,1073,20220315,"TOTAL"
2016,"TEXAS","TX","EDWARDS",48137,"US PRESIDENT","OTHER","OTHER",24,1073,20220315,"TOTAL"
2016,"TEXAS","TX","ELLIS",48139,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",16253,63673,20220315,"TOTAL"
2016,"TEXAS","TX","ELLIS",48139,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",44941,63673,20220315,"TOTAL"
2016,"TEXAS","TX","ELLIS",48139,"US PRESIDENT","OTHER","OTHER",2479,63673,20220315,"TOTAL"
2016,"TEXAS","TX","EL PASO",48141,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",147843,214008,20220315,"TOTAL"
2016,"TEXAS","TX","EL PASO",48141,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",55512,214008,20220315,"TOTAL"
2016,"TEXAS","TX","EL PASO",48141,"US PRESIDENT","OTHER","OTHER",10653,214008,20220315,"TOTAL"
2016,"TEXAS","TX","ERATH",48143,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2160,13893,20220315,"TOTAL"
2016,"TEXAS","TX","ERATH",48143,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",11210,13893,20220315,"TOTAL"
2016,"TEXAS","TX","ERATH",48143,"US PRESIDENT","OTHER","OTHER",523,13893,20220315,"TOTAL"
2016,"TEXAS","TX","FALLS",48145,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1684,5248,20220315,"TOTAL"
2016,"TEXAS","TX","FALLS",48145,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3441,5248,20220315,"TOTAL"
2016,"TEXAS","TX","FALLS",48145,"US PRESIDENT","OTHER","OTHER",123,5248,20220315,"TOTAL"
2016,"TEXAS","TX","FANNIN",48147,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2132,12044,20220315,"TOTAL"
2016,"TEXAS","TX","FANNIN",48147,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",9548,12044,20220315,"TOTAL"
2016,"TEXAS","TX","FANNIN",48147,"US PRESIDENT","OTHER","OTHER",364,12044,20220315,"TOTAL"
2016,"TEXAS","TX","FAYETTE",48149,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2144,11174,20220315,"TOTAL"
2016,"TEXAS","TX","FAYETTE",48149,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",8743,11174,20220315,"TOTAL"
2016,"TEXAS","TX","FAYETTE",48149,"US PRESIDENT","OTHER","OTHER",287,11174,20220315,"TOTAL"
2016,"TEXAS","TX","FISHER",48151,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",403,1729,20220315,"TOTAL"
2016,"TEXAS","TX","FISHER",48151,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1265,1729,20220315,"TOTAL"
2016,"TEXAS","TX","FISHER",48151,"US PRESIDENT","OTHER","OTHER",61,1729,20220315,"TOTAL"
2016,"TEXAS","TX","FLOYD",48153,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",435,1959,20220315,"TOTAL"
2016,"TEXAS","TX","FLOYD",48153,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1474,1959,20220315,"TOTAL"
2016,"TEXAS","TX","FLOYD",48153,"US PRESIDENT","OTHER","OTHER",50,1959,20220315,"TOTAL"
2016,"TEXAS","TX","FOARD",48155,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",113,513,20220315,"TOTAL"
2016,"TEXAS","TX","FOARD",48155,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",383,513,20220315,"TOTAL"
2016,"TEXAS","TX","FOARD",48155,"US PRESIDENT","OTHER","OTHER",17,513,20220315,"TOTAL"
2016,"TEXAS","TX","FORT BEND",48157,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",134686,262066,20220315,"TOTAL"
2016,"TEXAS","TX","FORT BEND",48157,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",117291,262066,20220315,"TOTAL"
2016,"TEXAS","TX","FORT BEND",48157,"US PRESIDENT","OTHER","OTHER",10089,262066,20220315,"TOTAL"
2016,"TEXAS","TX","FRANKLIN",48159,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",665,4380,20220315,"TOTAL"
2016,"TEXAS","TX","FRANKLIN",48159,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3585,4380,20220315,"TOTAL"
2016,"TEXAS","TX","FRANKLIN",48159,"US PRESIDENT","OTHER","OTHER",130,4380,20220315,"TOTAL"
2016,"TEXAS","TX","FREESTONE",48161,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1471,7684,20220315,"TOTAL"
2016,"TEXAS","TX","FREESTONE",48161,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6026,7684,20220315,"TOTAL"
2016,"TEXAS","TX","FREESTONE",48161,"US PRESIDENT","OTHER","OTHER",187,7684,20220315,"TOTAL"
2016,"TEXAS","TX","FRIO",48163,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2444,4400,20220315,"TOTAL"
2016,"TEXAS","TX","FRIO",48163,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1856,4400,20220315,"TOTAL"
2016,"TEXAS","TX","FRIO",48163,"US PRESIDENT","OTHER","OTHER",100,4400,20220315,"TOTAL"
2016,"TEXAS","TX","GAINES",48165,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",597,4620,20220315,"TOTAL"
2016,"TEXAS","TX","GAINES",48165,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3907,4620,20220315,"TOTAL"
2016,"TEXAS","TX","GAINES",48165,"US PRESIDENT","OTHER","OTHER",116,4620,20220315,"TOTAL"
2016,"TEXAS","TX","GALVESTON",48167,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",43658,122903,20220315,"TOTAL"
2016,"TEXAS","TX","GALVESTON",48167,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",73757,122903,20220315,"TOTAL"
2016,"TEXAS","TX","GALVESTON",48167,"US PRESIDENT","OTHER","OTHER",5488,122903,20220315,"TOTAL"
2016,"TEXAS","TX","GARZA",48169,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",230,1484,20220315,"TOTAL"
2016,"TEXAS","TX","GARZA",48169,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1225,1484,20220315,"TOTAL"
2016,"TEXAS","TX","GARZA",48169,"US PRESIDENT","OTHER","OTHER",29,1484,20220315,"TOTAL"
2016,"TEXAS","TX","GILLESPIE",48171,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2288,13214,20220315,"TOTAL"
2016,"TEXAS","TX","GILLESPIE",48171,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",10446,13214,20220315,"TOTAL"
2016,"TEXAS","TX","GILLESPIE",48171,"US PRESIDENT","OTHER","OTHER",480,13214,20220315,"TOTAL"
2016,"TEXAS","TX","GLASSCOCK",48173,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",34,604,20220315,"TOTAL"
2016,"TEXAS","TX","GLASSCOCK",48173,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",553,604,20220315,"TOTAL"
2016,"TEXAS","TX","GLASSCOCK",48173,"US PRESIDENT","OTHER","OTHER",17,604,20220315,"TOTAL"
2016,"TEXAS","TX","GOLIAD",48175,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",973,3708,20220315,"TOTAL"
2016,"TEXAS","TX","GOLIAD",48175,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2620,3708,20220315,"TOTAL"
2016,"TEXAS","TX","GOLIAD",48175,"US PRESIDENT","OTHER","OTHER",115,3708,20220315,"TOTAL"
2016,"TEXAS","TX","GONZALES",48177,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1571,6334,20220315,"TOTAL"
2016,"TEXAS","TX","GONZALES",48177,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4587,6334,20220315,"TOTAL"
2016,"TEXAS","TX","GONZALES",48177,"US PRESIDENT","OTHER","OTHER",176,6334,20220315,"TOTAL"
2016,"TEXAS","TX","GRAY",48179,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",701,7405,20220315,"TOTAL"
2016,"TEXAS","TX","GRAY",48179,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6500,7405,20220315,"TOTAL"
2016,"TEXAS","TX","GRAY",48179,"US PRESIDENT","OTHER","OTHER",204,7405,20220315,"TOTAL"
2016,"TEXAS","TX","GRAYSON",48181,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",10301,47416,20220315,"TOTAL"
2016,"TEXAS","TX","GRAYSON",48181,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",35325,47416,20220315,"TOTAL"
2016,"TEXAS","TX","GRAYSON",48181,"US PRESIDENT","OTHER","OTHER",1790,47416,20220315,"TOTAL"
2016,"TEXAS","TX","GREGG",48183,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",11677,41749,20220315,"TOTAL"
2016,"TEXAS","TX","GREGG",48183,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",28764,41749,20220315,"TOTAL"
2016,"TEXAS","TX","GREGG",48183,"US PRESIDENT","OTHER","OTHER",1308,41749,20220315,"TOTAL"
2016,"TEXAS","TX","GRIMES",48185,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2194,9533,20220315,"TOTAL"
2016,"TEXAS","TX","GRIMES",48185,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7065,9533,20220315,"TOTAL"
2016,"TEXAS","TX","GRIMES",48185,"US PRESIDENT","OTHER","OTHER",274,9533,20220315,"TOTAL"
2016,"TEXAS","TX","GUADALUPE",48187,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",18391,57822,20220315,"TOTAL"
2016,"TEXAS","TX","GUADALUPE",48187,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",36632,57822,20220315,"TOTAL"
2016,"TEXAS","TX","GUADALUPE",48187,"US PRESIDENT","OTHER","OTHER",2799,57822,20220315,"TOTAL"
2016,"TEXAS","TX","HALE",48189,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2101,8858,20220315,"TOTAL"
2016,"TEXAS","TX","HALE",48189,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6366,8858,20220315,"TOTAL"
2016,"TEXAS","TX","HALE",48189,"US PRESIDENT","OTHER","OTHER",391,8858,20220315,"TOTAL"
2016,"TEXAS","TX","HALL",48191,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",164,1091,20220315,"TOTAL"
2016,"TEXAS","TX","HALL",48191,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",893,1091,20220315,"TOTAL"
2016,"TEXAS","TX","HALL",48191,"US PRESIDENT","OTHER","OTHER",34,1091,20220315,"TOTAL"
2016,"TEXAS","TX","HAMILTON",48193,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",479,3620,20220315,"TOTAL"
2016,"TEXAS","TX","HAMILTON",48193,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3060,3620,20220315,"TOTAL"
2016,"TEXAS","TX","HAMILTON",48193,"US PRESIDENT","OTHER","OTHER",81,3620,20220315,"TOTAL"
2016,"TEXAS","TX","HANSFORD",48195,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",171,1947,20220315,"TOTAL"
2016,"TEXAS","TX","HANSFORD",48195,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1730,1947,20220315,"TOTAL"
2016,"TEXAS","TX","HANSFORD",48195,"US PRESIDENT","OTHER","OTHER",46,1947,20220315,"TOTAL"
2016,"TEXAS","TX","HARDEMAN",48197,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",249,1513,20220315,"TOTAL"
2016,"TEXAS","TX","HARDEMAN",48197,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1207,1513,20220315,"TOTAL"
2016,"TEXAS","TX","HARDEMAN",48197,"US PRESIDENT","OTHER","OTHER",57,1513,20220315,"TOTAL"
2016,"TEXAS","TX","HARDIN",48199,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2780,22780,20220315,"TOTAL"
2016,"TEXAS","TX","HARDIN",48199,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",19606,22780,20220315,"TOTAL"
2016,"TEXAS","TX","HARDIN",48199,"US PRESIDENT","OTHER","OTHER",394,22780,20220315,"TOTAL"
2016,"TEXAS","TX","HARRIS",48201,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",707914,1312112,20220315,"TOTAL"
